[2026-03-07 11:46:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: dc8ebf41-dc72-4fdb-b6bc-7d31717c10ce.
[2026-03-07 12:07:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: bfbd45d0-8d0c-44c7-b0d0-48e9209d8580.
[2026-03-07 12:07:18,003] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: bfbd45d0-8d0c-44c7-b0d0-48e9209d8580
[2026-03-07 12:07:18,008] INFO:huey:Worker-1:adm.tasks.usertask.users: bfbd45d0-8d0c-44c7-b0d0-48e9209d8580 executed in 0.005s
[2026-03-07 12:08:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 615fbeac-794c-4023-8dfb-2eee22d37eef.
[2026-03-07 12:08:15,784] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 615fbeac-794c-4023-8dfb-2eee22d37eef
[2026-03-07 12:08:15,788] INFO:huey:Worker-1:adm.tasks.usertask.users: 615fbeac-794c-4023-8dfb-2eee22d37eef executed in 0.004s
[2026-03-07 12:09:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: c793875a-14a4-4015-aaeb-93eb9865a21a.
[2026-03-07 12:09:22,331] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: c793875a-14a4-4015-aaeb-93eb9865a21a
[2026-03-07 12:09:22,335] INFO:huey:Worker-1:adm.tasks.usertask.users: c793875a-14a4-4015-aaeb-93eb9865a21a executed in 0.004s
[2026-03-07 12:10:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 4aded948-bbf5-4451-a15d-e4a0c5f87c2c.
[2026-03-07 12:10:20,115] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 4aded948-bbf5-4451-a15d-e4a0c5f87c2c
[2026-03-07 12:10:20,119] INFO:huey:Worker-1:adm.tasks.usertask.users: 4aded948-bbf5-4451-a15d-e4a0c5f87c2c executed in 0.004s
[2026-03-07 12:11:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 3e3ee0e2-230b-465e-bfe2-475f6e59c53f.
[2026-03-07 12:11:17,899] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 3e3ee0e2-230b-465e-bfe2-475f6e59c53f
[2026-03-07 12:11:17,903] INFO:huey:Worker-1:adm.tasks.usertask.users: 3e3ee0e2-230b-465e-bfe2-475f6e59c53f executed in 0.004s
[2026-03-07 12:12:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: cf4624c9-6b62-4440-8160-8a5c357a7b07.
[2026-03-07 12:12:15,681] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: cf4624c9-6b62-4440-8160-8a5c357a7b07
[2026-03-07 12:12:15,686] INFO:huey:Worker-1:adm.tasks.usertask.users: cf4624c9-6b62-4440-8160-8a5c357a7b07 executed in 0.004s
[2026-03-07 12:13:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: c4c6f51a-3ea1-4cbb-beb4-ec8bfdedfd03.
[2026-03-07 12:13:22,232] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: c4c6f51a-3ea1-4cbb-beb4-ec8bfdedfd03
[2026-03-07 12:13:22,236] INFO:huey:Worker-1:adm.tasks.usertask.users: c4c6f51a-3ea1-4cbb-beb4-ec8bfdedfd03 executed in 0.004s
[2026-03-07 12:14:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: e24d367d-e459-4fb5-bbec-8f26510d93de.
[2026-03-07 12:14:20,051] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: e24d367d-e459-4fb5-bbec-8f26510d93de
[2026-03-07 12:14:20,056] INFO:huey:Worker-1:adm.tasks.usertask.users: e24d367d-e459-4fb5-bbec-8f26510d93de executed in 0.004s
[2026-03-07 12:15:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 4d5af841-856b-4822-b6cb-3ec68313e7d2.
[2026-03-07 12:15:17,833] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 4d5af841-856b-4822-b6cb-3ec68313e7d2
[2026-03-07 12:15:17,838] INFO:huey:Worker-1:adm.tasks.usertask.users: 4d5af841-856b-4822-b6cb-3ec68313e7d2 executed in 0.004s
[2026-03-07 12:16:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: d352346a-f67b-4326-b351-913c869f5daa.
[2026-03-07 12:16:15,613] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: d352346a-f67b-4326-b351-913c869f5daa
[2026-03-07 12:16:15,618] INFO:huey:Worker-1:adm.tasks.usertask.users: d352346a-f67b-4326-b351-913c869f5daa executed in 0.004s
[2026-03-07 12:17:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: c1ec0653-5e5c-4353-aefa-49d730c5ebba.
[2026-03-07 12:17:22,164] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: c1ec0653-5e5c-4353-aefa-49d730c5ebba
[2026-03-07 12:17:22,175] INFO:huey:Worker-1:adm.tasks.usertask.users: c1ec0653-5e5c-4353-aefa-49d730c5ebba executed in 0.011s
[2026-03-07 12:18:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 01500766-3815-4021-9b4c-c3971a20e6b5.
[2026-03-07 12:18:19,957] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 01500766-3815-4021-9b4c-c3971a20e6b5
[2026-03-07 12:18:19,962] INFO:huey:Worker-1:adm.tasks.usertask.users: 01500766-3815-4021-9b4c-c3971a20e6b5 executed in 0.005s
[2026-03-07 12:19:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 5e0431a3-5278-4cf3-9b57-f50a93f5189a.
[2026-03-07 12:19:17,741] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 5e0431a3-5278-4cf3-9b57-f50a93f5189a
[2026-03-07 12:19:17,745] INFO:huey:Worker-1:adm.tasks.usertask.users: 5e0431a3-5278-4cf3-9b57-f50a93f5189a executed in 0.004s
[2026-03-07 12:20:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: f677a46e-88a1-4600-9d84-71a9a20a2b47.
[2026-03-07 12:20:15,525] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: f677a46e-88a1-4600-9d84-71a9a20a2b47
[2026-03-07 12:20:15,530] INFO:huey:Worker-1:adm.tasks.usertask.users: f677a46e-88a1-4600-9d84-71a9a20a2b47 executed in 0.004s
[2026-03-07 12:21:14,693] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: fa528f7f-3fd4-49c2-96dd-eaaf19d761ce.
[2026-03-07 12:21:22,078] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: fa528f7f-3fd4-49c2-96dd-eaaf19d761ce
[2026-03-07 12:21:22,082] INFO:huey:Worker-1:adm.tasks.usertask.users: fa528f7f-3fd4-49c2-96dd-eaaf19d761ce executed in 0.004s
[2026-03-07 12:22:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 1b62640b-4d4a-44aa-a557-812c5ce10e57.
[2026-03-07 12:22:19,859] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 1b62640b-4d4a-44aa-a557-812c5ce10e57
[2026-03-07 12:22:19,863] INFO:huey:Worker-1:adm.tasks.usertask.users: 1b62640b-4d4a-44aa-a557-812c5ce10e57 executed in 0.004s
[2026-03-07 12:23:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 33d22842-970c-40a8-b196-24311ee2f849.
[2026-03-07 12:23:17,645] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 33d22842-970c-40a8-b196-24311ee2f849
[2026-03-07 12:23:17,650] INFO:huey:Worker-1:adm.tasks.usertask.users: 33d22842-970c-40a8-b196-24311ee2f849 executed in 0.005s
[2026-03-07 12:24:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 99957f36-238e-494c-a923-7cb85b2ca38a.
[2026-03-07 12:24:15,433] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 99957f36-238e-494c-a923-7cb85b2ca38a
[2026-03-07 12:24:15,437] INFO:huey:Worker-1:adm.tasks.usertask.users: 99957f36-238e-494c-a923-7cb85b2ca38a executed in 0.004s
[2026-03-07 12:25:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 3f9451ae-3b0d-4fa2-9230-b26ca01736fb.
[2026-03-07 12:25:21,990] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 3f9451ae-3b0d-4fa2-9230-b26ca01736fb
[2026-03-07 12:25:21,995] INFO:huey:Worker-1:adm.tasks.usertask.users: 3f9451ae-3b0d-4fa2-9230-b26ca01736fb executed in 0.004s
[2026-03-07 12:26:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 1a9a2439-0e54-4baa-b4ba-d01b483ab1d4.
[2026-03-07 12:26:19,776] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 1a9a2439-0e54-4baa-b4ba-d01b483ab1d4
[2026-03-07 12:26:19,787] INFO:huey:Worker-1:adm.tasks.usertask.users: 1a9a2439-0e54-4baa-b4ba-d01b483ab1d4 executed in 0.011s
[2026-03-07 12:27:14,693] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 7b299c81-50ce-4684-af23-efd9d2cda503.
[2026-03-07 12:27:17,569] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 7b299c81-50ce-4684-af23-efd9d2cda503
[2026-03-07 12:27:17,573] INFO:huey:Worker-1:adm.tasks.usertask.users: 7b299c81-50ce-4684-af23-efd9d2cda503 executed in 0.004s
[2026-03-07 12:28:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: bd4df930-3acf-4b5c-af57-25e16ed020a8.
[2026-03-07 12:28:15,352] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: bd4df930-3acf-4b5c-af57-25e16ed020a8
[2026-03-07 12:28:15,357] INFO:huey:Worker-1:adm.tasks.usertask.users: bd4df930-3acf-4b5c-af57-25e16ed020a8 executed in 0.004s
[2026-03-07 12:29:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 05b73167-181e-4c2a-81b3-0e79d47808cd.
[2026-03-07 12:29:21,899] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 05b73167-181e-4c2a-81b3-0e79d47808cd
[2026-03-07 12:29:21,903] INFO:huey:Worker-1:adm.tasks.usertask.users: 05b73167-181e-4c2a-81b3-0e79d47808cd executed in 0.004s
[2026-03-07 12:30:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: eaab4039-b991-4e4b-828a-f587643e1995.
[2026-03-07 12:30:19,685] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: eaab4039-b991-4e4b-828a-f587643e1995
[2026-03-07 12:30:19,689] INFO:huey:Worker-1:adm.tasks.usertask.users: eaab4039-b991-4e4b-828a-f587643e1995 executed in 0.004s
[2026-03-07 12:31:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: eb3765c5-b321-4149-8625-211feac7bfd2.
[2026-03-07 12:31:17,465] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: eb3765c5-b321-4149-8625-211feac7bfd2
[2026-03-07 12:31:17,471] INFO:huey:Worker-1:adm.tasks.usertask.users: eb3765c5-b321-4149-8625-211feac7bfd2 executed in 0.005s
[2026-03-07 12:32:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: a96d79f3-6a2f-4a07-b800-7cdd96048e61.
[2026-03-07 12:32:15,251] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: a96d79f3-6a2f-4a07-b800-7cdd96048e61
[2026-03-07 12:32:15,256] INFO:huey:Worker-1:adm.tasks.usertask.users: a96d79f3-6a2f-4a07-b800-7cdd96048e61 executed in 0.005s
[2026-03-07 12:32:31,209] INFO:huey:Worker-1:Executing biz.tasks.tasks.get_filtered_products_task: 7c111d11-f032-411a-bf0e-ef5f7af48482
[2026-03-07 12:32:31,234] INFO:huey:Worker-1:biz.tasks.tasks.get_filtered_products_task: 7c111d11-f032-411a-bf0e-ef5f7af48482 executed in 0.025s
[2026-03-07 12:33:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: d5c20984-a83c-4e29-9f50-5171841f32bd.
[2026-03-07 12:33:14,766] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: d5c20984-a83c-4e29-9f50-5171841f32bd
[2026-03-07 12:33:14,771] INFO:huey:Worker-1:adm.tasks.usertask.users: d5c20984-a83c-4e29-9f50-5171841f32bd executed in 0.005s
[2026-03-07 12:34:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: 83da6fcc-c942-4825-8976-6820397aca1f.
[2026-03-07 12:34:21,319] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: 83da6fcc-c942-4825-8976-6820397aca1f
[2026-03-07 12:34:21,324] INFO:huey:Worker-1:adm.tasks.usertask.users: 83da6fcc-c942-4825-8976-6820397aca1f executed in 0.005s
[2026-03-07 12:35:14,694] INFO:huey.consumer.Scheduler:Scheduler:Enqueueing periodic task adm.tasks.usertask.users: ca5a25e0-ac81-4bb0-b360-48d0f95895b1.
[2026-03-07 12:35:19,101] INFO:huey:Worker-1:Executing adm.tasks.usertask.users: ca5a25e0-ac81-4bb0-b360-48d0f95895b1
[2026-03-07 12:35:19,106] INFO:huey:Worker-1:adm.tasks.usertask.users: ca5a25e0-ac81-4bb0-b360-48d0f95895b1 executed in 0.004s
[2026-03-07 12:36:00,768] INFO:huey.consumer:MainThread:Received SIGTERM
[2026-03-07 12:36:00,834] INFO:huey.consumer:MainThread:Shutting down
[2026-03-07 12:36:00,834] INFO:huey.consumer:MainThread:Consumer exiting.
Traceback (most recent call last):
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_api/manage.py", line 22, in <module>
    main()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_api/manage.py", line 18, in main
    execute_from_command_line(sys.argv)
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/core/management/__init__.py", line 442, in execute_from_command_line
    utility.execute()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/core/management/__init__.py", line 416, in execute
    django.setup()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/__init__.py", line 24, in setup
    apps.populate(settings.INSTALLED_APPS)
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/apps/registry.py", line 116, in populate
    app_config.import_models()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/apps/config.py", line 269, in import_models
    self.models_module = import_module(models_module_name)
  File "/usr/lib/python3.10/importlib/__init__.py", line 126, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File "<frozen importlib._bootstrap>", line 1050, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1027, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1006, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 688, in _load_unlocked
  File "<frozen importlib._bootstrap_external>", line 883, in exec_module
  File "<frozen importlib._bootstrap>", line 241, in _call_with_frames_removed
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/rest_framework_simplejwt/models.py", line 7, in <module>
    from .settings import api_settings
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/rest_framework_simplejwt/settings.py", line 20, in <module>
    "SIGNING_KEY": settings.SECRET_KEY,
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/conf/__init__.py", line 90, in __getattr__
    raise ImproperlyConfigured("The SECRET_KEY setting must not be empty.")
django.core.exceptions.ImproperlyConfigured: The SECRET_KEY setting must not be empty.
Traceback (most recent call last):
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_api/manage.py", line 22, in <module>
    main()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_api/manage.py", line 18, in main
    execute_from_command_line(sys.argv)
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/core/management/__init__.py", line 442, in execute_from_command_line
    utility.execute()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/core/management/__init__.py", line 416, in execute
    django.setup()
  File "/home/mithin_ecommerce/mithin_ecommerce_be/mithin_ecommerce_env/lib/python3.10/site-packages/django/__init__.py", line 24, in setup
